"user_id","gender","married","has_children","age","perk_assigned"
"630178","F","true","false","41","free checked bag"
"630267","F","false","true","19","free checked bag"
"630607","F","false","false","27","1 night free hotel with flight"
"630609","F","false","false","39","free cancellation fees"
"630694","F","false","false","41","free hotel meal"
"630738","F","false","false","43","exclusive discounts"
"630992","F","true","true","59","1 night free hotel with flight"
"631174","F","false","false","33","free hotel meal"
"631201","F","false","false","26","free hotel meal"
"631319","F","true","false","50","1 night free hotel with flight"
"631384","F","true","false","55","1 night free hotel with flight"
"631388","F","true","false","40","free cancellation fees"
"631448","F","true","true","40","1 night free hotel with flight"
"631477","F","true","true","60","free checked bag"
"631787","M","false","false","47","exclusive discounts"
"631872","F","true","false","70","1 night free hotel with flight"
"631970","F","false","false","54","free cancellation fees"
"631975","F","false","false","39","free checked bag"
"631993","F","true","true","49","free checked bag"
"632136","F","false","false","51","free cancellation fees"
"632239","F","true","false","55","exclusive discounts"
"632316","F","true","false","51","exclusive discounts"
"632425","F","true","true","51","exclusive discounts"
"632461","F","false","false","56","free checked bag"
"632475","F","true","false","69","1 night free hotel with flight"
"632631","F","false","false","42","free checked bag"
"632665","F","false","false","36","free hotel meal"
"632749","F","true","true","28","exclusive discounts"
"632866","F","true","false","48","1 night free hotel with flight"
"632965","F","false","false","45","free cancellation fees"
"632988","F","true","true","49","free cancellation fees"
"633183","F","false","false","40","exclusive discounts"
"633195","F","false","false","32","free checked bag"
"633235","F","false","true","26","1 night free hotel with flight"
"633314","F","true","true","24","free checked bag"
"633406","F","false","false","23","exclusive discounts"
"633725","F","true","false","48","free cancellation fees"
"633972","F","true","false","72","1 night free hotel with flight"
"634130","F","true","false","51","free checked bag"
"634601","M","false","false","21","1 night free hotel with flight"
"634739","F","false","true","20","1 night free hotel with flight"
"634795","F","true","true","46","exclusive discounts"
"634824","F","true","false","38","exclusive discounts"
"635249","F","false","false","58","free checked bag"
"635300","F","true","false","46","free cancellation fees"
"635303","F","false","true","44","free checked bag"
"635375","F","false","false","18","1 night free hotel with flight"
"635442","F","true","true","48","free cancellation fees"
"635576","F","true","false","40","free cancellation fees"
"635587","F","false","false","52","exclusive discounts"
"635666","F","false","false","27","1 night free hotel with flight"
"635790","F","false","false","49","free cancellation fees"
"635861","F","false","false","18","1 night free hotel with flight"
"635949","F","false","true","43","free checked bag"
"636078","F","true","false","55","exclusive discounts"
"636102","F","false","false","48","free cancellation fees"
"636251","F","true","false","68","1 night free hotel with flight"
"636520","F","false","false","52","free checked bag"
"636524","F","false","false","47","free checked bag"
"636526","M","true","true","39","free checked bag"
"636739","F","false","true","36","free checked bag"
"636873","F","false","false","44","free cancellation fees"
"636874","F","false","false","49","free cancellation fees"
"636966","F","false","false","37","free hotel meal"
"637075","F","true","false","65","free checked bag"
"637086","F","false","false","46","free cancellation fees"
"637421","F","true","true","31","free hotel meal"
"637457","F","false","false","41","free hotel meal"
"637555","M","true","false","58","1 night free hotel with flight"
"637633","F","false","false","37","free cancellation fees"
"637687","F","true","false","40","free cancellation fees"
"638140","F","false","true","39","free checked bag"
"638162","F","false","false","33","free cancellation fees"
"638237","F","false","true","24","1 night free hotel with flight"
"638565","F","true","true","48","exclusive discounts"
"638576","F","false","true","38","exclusive discounts"
"638580","F","false","false","43","1 night free hotel with flight"
"638598","F","false","false","18","free checked bag"
"638600","F","false","false","74","1 night free hotel with flight"
"638874","F","true","false","44","free checked bag"
"639009","F","false","false","36","free checked bag"
"639168","F","false","true","42","exclusive discounts"
"639458","F","false","false","43","exclusive discounts"
"639510","F","true","false","57","exclusive discounts"
"639554","F","false","false","18","1 night free hotel with flight"
"639571","F","false","false","42","free hotel meal"
"639894","F","true","true","44","free hotel meal"
"640451","F","true","false","67","1 night free hotel with flight"
"640580","F","true","false","55","free cancellation fees"
"640649","F","true","true","64","free checked bag"
"640689","F","false","false","51","exclusive discounts"
"640715","F","false","false","49","exclusive discounts"
"640849","F","true","false","51","free cancellation fees"
"640867","F","false","true","52","free hotel meal"
"640968","F","true","false","55","free checked bag"
"641012","F","false","true","21","free cancellation fees"
"641102","F","false","false","41","free cancellation fees"
"641106","F","true","false","51","free checked bag"
"641310","F","false","true","45","free checked bag"
"641364","F","false","false","31","free cancellation fees"
"641529","F","true","false","76","1 night free hotel with flight"
"641537","F","true","true","54","free hotel meal"
"642215","F","true","false","68","1 night free hotel with flight"
"642344","F","false","false","42","free cancellation fees"
"642364","M","true","true","56","free checked bag"
"642553","F","false","false","27","free hotel meal"
"642578","F","true","true","65","free checked bag"
"642679","F","false","false","42","free cancellation fees"
"642786","F","false","false","42","free checked bag"
"642820","F","true","true","49","1 night free hotel with flight"
"643324","F","true","false","66","1 night free hotel with flight"
"643344","F","true","true","48","exclusive discounts"
"643359","M","false","false","26","exclusive discounts"
"643469","F","true","false","44","exclusive discounts"
"643645","F","true","true","47","exclusive discounts"
"643714","F","true","false","44","1 night free hotel with flight"
"643929","F","true","false","41","free checked bag"
"644438","F","true","false","46","1 night free hotel with flight"
"644467","F","false","true","33","free checked bag"
"644639","F","true","true","59","1 night free hotel with flight"
"644784","F","true","false","36","free checked bag"
"644870","F","false","false","49","free checked bag"
"645022","F","false","false","18","1 night free hotel with flight"
"645047","F","false","false","45","free cancellation fees"
